604.294,607.473,Bmr026-c1,s,,,,it'd be nice to show that we can actually get them and see them .
605.799,606.579,Bmr026-c4,b,,,,mm-hmm .
606.163,606.573,Bmr026-c3,b,,,,mmm .
612.03,615.56,Bmr026-c0,s^tc,,,,and the last i- - item on the agenda is disk issues yet again .
615.56,617.83,Bmr026-c0,s,,,,so we're doing o_k on backed up .
617.88,621.66,Bmr026-c0,s,,,,we're - we're only about thirty percent on the second disk .
622.35,626.36,Bmr026-c0,s,,,,so uh - we have a little bit of time before that becomes critical .
626.36,632.05,Bmr026-c0,s,,,,but we are like ninety five percent ninety eight percent on the scratch disks for the expanded meetings .
632.362,632.512,Bmr026-c2,b,,,,yeah .
633.17,637.73,Bmr026-c0,s^rt,,,,and my original intention was like we would just delete them as we needed more space .
637.73,644.55,Bmr026-c0,s,,,,but unfortunately we're in the position where we have to deal with all the meeting data all at once in a lot of different ways .
644.669,644.889,Bmr026-c2,b,,,,yeah .
644.68,646.04,Bmr026-c5,s,1a,,,oh there's a lot of transcribers too .
646.305,647.355,Bmr026-c0,s^bk|s^m,1b,,,yeah | there're a lot of transcribers .
646.545,646.735,Bmr026-c2,b,,,,yeah .
647.355,649.085,Bmr026-c0,s^cs,,,,so all of those need to be expanded .
648.968,649.398,Bmr026-c5,b,,,,mm-hmm .
649.085,657.07,Bmr026-c0,s^rt^t,,,,and then people are doing chunking and i want to do uh - uh - uh - the permission forms .
650.153,650.473,Bmr026-c2,%-,,,,an- ==
653.47,653.74,Bmr026-c5,b,,,,right .
657.07,660.29,Bmr026-c0,s,,,,so i want those to be live so there's a lot of data that has to be around .
661.19,665.83,Bmr026-c0,fh|s,,,,um - | and jane was gonna talk to uh - dave johnson about it .
665.83,668.49,Bmr026-c0,s.%--,,,,one of the things i was thinking is we - we just got these hundred ==
668.68,669.3,Bmr026-c0,s^fa,,,,alright excuse me .
669.3,674.8,Bmr026-c0,s,3a,,,ten uh - sparc-blade sun-blades .
672.802,673.372,Bmr026-c1,qy^rt,2a,,,did they come in ?
673.65,674.08,Bmr026-c5,s^r,3b,,,sun-blades .
674.08,674.23,Bmr026-c5,s^aa,,,,yeah .
674.272,674.602,Bmr026-c3,b,,,,yeah .
674.38,675.13,Bmr026-c5,s,4a,,,they came in the other day .
674.92,676.53,Bmr026-c0,s^r,,,,they came in but they're not set up yet .
675.55,675.8,Bmr026-c1,s^bk,4b,,,oh .
676.53,681.6,Bmr026-c0,s^cs,5a,,,and so it seems to me we could hang scratch disk on those because they'll be in the machine room .
681.6,684.44,Bmr026-c0,s^e,,,,they'll be on the fast connection to the rest of the machines .
684.91,688.08,Bmr026-c0,s,,,,and if we just need un-backed-up space we could just hang disks off them .
688.26,689.47,Bmr026-c5,qy.%--,,,,well is there ?==
689.47,690.92,Bmr026-c5,qw^cs^nd,5b.6a,,,why not just hang them off of abbott ?
690.92,691.41,Bmr026-c5,qy.%-,,,,is there a ?==
691.502,691.752,Bmr026-c1,b,,,,yeah .
691.65,694.35,Bmr026-c0,s,6b.7a.8a,,,because there's no more room in the disk racks on abbott .
693,693.38,Bmr026-c5,s^bk,7a,,,ah .
694.72,695.41,Bmr026-c5,s^bk,7a+,,,ah i see .
695.201,695.871,Bmr026-c1,qy^bu.%--,,,,weren't we gonna get ?==
695.901,697.591,Bmr026-c1,s^cs,8b,,,well maybe it should get another rack .
696.68,698.6,Bmr026-c3,s,9a,,,but you still need to store the disks somehow .
699.69,702.05,Bmr026-c0,s,9b,,,well but the sun-blades have spare drive bays .
699.785,700.045,Bmr026-c3,%-,,,,so ==
703.72,704.9,Bmr026-c5,s^cs.%--,,,,you can put two ==
703.96,704.68,Bmr026-c0,s^co,,,,just put them in .
705.41,708.08,Bmr026-c3,qy^bu^d^rt.%-,10a,,,oh you mean you put them inside the pizza boxes for the ?==
706.52,707,Bmr026-c2,s,,,,internal .
706.716,706.906,Bmr026-c0,b,,,,sure .
707.07,707.26,Bmr026-c2,b.%,,,,yeah .
707.824,707.964,Bmr026-c0,s^aa,10b.11a,,,yeah .
709.106,709.336,Bmr026-c3,s^bk,11b,,,oh .
709.14,711.96,Bmr026-c0,s,,,,cuz the sun - uh - these sun-blades take commodity hard drives .
711.96,715.88,Bmr026-c0,s,,,,so you can just go out and buy a p_c hard drive and stick it in .
714.66,715.1,Bmr026-c3,b,,,,mmm .
716.148,724.368,Bmr026-c1,s^cs,12a,,,but if abbott is going to be our disk server it - it - file server it seems like we would want to get it uh - a second disk rack or something .
725.6,728.34,Bmr026-c3,s^e^rt,12b.12.5a,,,plus we're talking about buying a second dis- - uh - file server .
729.55,731.41,Bmr026-c0,s^ba,12.5b,,,well i mean there are lots of long term solutions .
731.41,734.31,Bmr026-c0,qh,13a,,,what i'm looking for is where do we s- - expand the next meeting ?
734.43,734.63,Bmr026-c2,b,,,laughing after this,yep .
735.35,737.16,Bmr026-c3,s^bk,13b,,,i see oh i see .
736.765,738.995,Bmr026-c1,s,,,,well for the next meeting you might be out of luck with those ten .
738.995,739.455,Bmr026-c1,qy^g,,,,mightn't you ?
739.545,742.455,Bmr026-c1,fh|s^df^f,14a,,,uh - | you know dave johnson is gone for like ten days .
742.562,743.702,Bmr026-c0,s^no,14b.15a,,,oh i didn't know he had left already .
743.854,745.244,Bmr026-c1,h|s^bsc,15b,,,uh - | well tonight .
745.549,746.179,Bmr026-c0,s^by,,,laughing after this,oh oh well .
746.497,747.657,Bmr026-c3,qy^bu^d.%--,16a,,,you mean he won't set up the ?==
747.927,748.297,Bmr026-c3,b,,,,mmm .
748.73,749.92,Bmr026-c4,qw^rt,17a,,,how much space do you need for these ?
749.153,749.593,Bmr026-c1,s^no,16b-1,,,i don't know .
750.153,751.193,Bmr026-c1,s^no,16b-2,,,i don't know what his schedule is .
750.703,752.243,Bmr026-c0,s,17b,,,you - we need about a gig per meeting .
751.193,752.033,Bmr026-c1,s,,,,i'm just saying he's gone .
751.92,752.72,Bmr026-c5,%-,,,,i - i thi- ==
752.11,752.39,Bmr026-c2,b,,,,yep .
752.69,756.41,Bmr026-c4,s,19a,10=l-=o.a,,i have um - i have an eighteen gig drive hanging off of my computer .
756.747,757.207,Bmr026-c0,s^ba^fe,,b.c,,alright !
757.47,757.99,Bmr026-c4,h,,,,so ==
757.787,758.727,Bmr026-c0,qw^rt,18a,,laughing after this,what's your computer's name ?
758.98,760.16,Bmr026-c4,h|s^rt,18b,,,uh - | samosa .
760.464,761.924,Bmr026-c1,s^bc,19b.20a.21a,,,you had an eighteen gigabyte drive .
761.54,762.11,Bmr026-c4,s^aa,20b,,,yeah i had .
762.11,764.66,Bmr026-c4,s,21b,,,well it's about - i think there's about twelve gig left .
765.007,767.447,Bmr026-c0,qy^bu^d^rt,22a,,,so it - and you have an x_ drives installed ?
767.44,767.63,Bmr026-c4,s^aa,22b.23a,,,yeah .
767.867,768.137,Bmr026-c0,s^bk,23b,,,o_k .
768.63,770.91,Bmr026-c4,fg|s,,,,so | i didn't realize it was so critical .
769.35,770.43,Bmr026-c0,qy^d.%-,,,,and you're o- - you're offering ?==
770.91,777.3,Bmr026-c4,s,24a,,,i mean i'm not doing anything on it right now until i get new meetings to transcri- - or that are - new transcriptions coming in i really can't do anything .
777.435,777.675,Bmr026-c0,s^bk,24b,,,o_k .
777.49,784.84,Bmr026-c5,s,,,,i - i jus- - i just gave thilo some - about ten gigs the last ten gigs of space that there was on - on uh - abbott .
777.888,779.388,Bmr026-c4,s.%-,,,,um - not that i can't do anything i jus- ==
785.7,787.57,Bmr026-c5,fh,,,,uh - and uh ==
788.05,789.01,Bmr026-c5,s.%--,,,,so but that - but ==
789.387,790.087,Bmr026-c0,qw,25a,,,which one was that ?
790.087,791.297,Bmr026-c0,qy^d^g^rt,25a+,,,x_ g_ ?
790.22,790.87,Bmr026-c2,s,25b.26a,,,x_g .
790.967,791.637,Bmr026-c5,s^m,26b.27a,,,x_g .
791.757,792.017,Bmr026-c0,s^bk,27b,,,o_k .
793.292,793.622,Bmr026-c5,b,,,,yeah .
793.62,794.14,Bmr026-c3,qw^bu^d^rt,,,,x_g ?
795.09,800.99,Bmr026-c3,s^bu,28a,,,that's also where we store the - the uh - hub-five training set waveforms .
800.509,800.789,Bmr026-c2,s^fa,,,,oops .
800.922,801.912,Bmr026-c5,s^ar,28b,,,no .
800.99,801.24,Bmr026-c3,qy^d^g,28a+,,,right ?
801.101,802.251,Bmr026-c0,s^bu,29a,,,but that won't be getting any bigger .
802.052,803.232,Bmr026-c5,s,28b+.30a,,,i don't think that's on x_g .
802.251,802.581,Bmr026-c0,qy^g,29a+,,,will it ?
802.57,802.81,Bmr026-c3,s^aa,29b,,,right .
803.232,805.942,Bmr026-c5,s,,,,on x_g is only carmen and du- - and stephane's disk .
804.318,804.498,Bmr026-c2,%,,,,it's ==
804.32,807.47,Bmr026-c3,s,,,,but i've also been storing - i've been storing the feature files there .
804.638,804.878,Bmr026-c2,b,,,,yeah .
807.47,812.14,Bmr026-c3,s,,,,and i guess i can s- - start deleting some because we now know what the best features are .
810.264,810.574,Bmr026-c4,fg,,,,well ==
812.14,813.83,Bmr026-c3,s,,,,and we won't be using the old ones anymore .
814.24,815.77,Bmr026-c5,s^r,30b,,,yeah i do- - i don't think it was on x_g .
814.35,815.64,Bmr026-c4,s,,,,i have a lot of space though .
814.88,818.57,Bmr026-c3,s.%--,31b,r,,uh - oh thats x_a - oh that's x_ ==
815.849,816.679,Bmr026-c2,qy^bu^rt,31a,,,isn't that x_h ?
816.09,816.27,Bmr026-c5,%-,,,,i th- ==
816.89,818.56,Bmr026-c4,s.%-,,r,,i have a lot of space and it's not - it's n- ==
816.947,817.797,Bmr026-c0,s,32a,,,not - not for long .
818.56,819.7,Bmr026-c4,s.%--,,,,there's very little uh ==
819.7,819.83,Bmr026-c4,s^aa,32b,,,yeah .
819.83,820.47,Bmr026-c4,s^m,32b+,,,not for long .
820.55,821.71,Bmr026-c4,s.%-,,,,but i mean it's not going f- ==
820.72,821.48,Bmr026-c3,s.%--,,,,maybe i'm confu- ==
821.83,822.63,Bmr026-c3,s^fa,,,,oh no i'm sorry .
821.86,824.15,Bmr026-c4,s,,,,it's not being used often at all .
822.81,824.36,Bmr026-c2,s,33a,,,but i'm using x_h - h_ too .
824.257,828.347,Bmr026-c0,s,,,,yeah it's probably - probably only about four gig is on x_ - on your x_ drive .
824.36,824.6,Bmr026-c2,s.%-,,,,so ==
824.67,825.34,Bmr026-c3,s^bk,33b,,,oh o_k .
828.347,829.867,Bmr026-c0,s.%-,,,,but we'll definitely take it up if you ==
828.381,828.751,Bmr026-c4,%-,,,,i th- ==
829.19,829.78,Bmr026-c3,s^na,,,,i think you're right .
829.44,830.93,Bmr026-c4,s,,,,i think it's about four or five gig .
829.78,831.21,Bmr026-c3,s.%-,,,,it's x_h and d_ ==
830.93,833.49,Bmr026-c4,s,,,,cuz i have four meetings on there .
831.68,832.01,Bmr026-c3,%-,,,,the b- ==
832.16,833.18,Bmr026-c3,s,,,,i'm also using d_g .
833.18,834.07,Bmr026-c3,s,,,,i got that confused .
833.49,834.51,Bmr026-c4,s,,,,three or four meetings .
834.31,834.55,Bmr026-c3,s,,,,o_k - {k} .
835.12,835.3,Bmr026-c0,s^ba^tc,,,,great .
835.23,835.56,Bmr026-c4,s.%--,,,,so ==
836.169,836.969,Bmr026-c1,s.%-,,,,we need ==
836.28,838.14,Bmr026-c0,s^tc,,30=l=ag.a.b,FBH,o_k so that will get us through the next couple days .
839.162,840.502,Bmr026-c1,s^cs^j,34a,,,we need another gigaquad .
840.639,840.969,Bmr026-c0,s^aa,34b,b,,yep .
841.029,841.739,Bmr026-c0,s^e,34b+,b.e,,at least .
845.5,847.84,Bmr026-c1,s,35a,35=l=ac.a,FBH,there should - i d- - there should just be a b- - i should have a button .
848.777,853.837,Bmr026-c1,s,,**r**,,just press - ** press each meeting ** saying we need more disk space this week .
849.04,850.48,Bmr026-c0,qy^d^rt,35b,b,,the more disk space button ?
851.44,851.86,Bmr026-c0,b,,,,yep .
854.167,855.377,Bmr026-c1,s^co,,c,FBH,skip the rest of the conversation .
856.19,860.86,Bmr026-c5,s,,,,well we've collected so far something like uh - sixty-five meetings .
861.659,865.13,Bmr026-c5,s,36b.37a,,,and it's about a gig uncompressed .
861.681,863.671,Bmr026-c1,qw^rt,36a,,,and - and how much does each meeting take ?
866.3,872.24,Bmr026-c2,s^bc,37b.38a.39a,,,it's - it's a little bit more as i usually don't - do not uncompress the - all of the p_z_m and the p_d_a things .
867.844,868.294,Bmr026-c5,qy^bu^m^rt,38b,,,is a little more ?
872.3,874.44,Bmr026-c5,s^bk|s,39b,,,right | yeah so if you uncompressed everything it's even more .
872.56,872.78,Bmr026-c2,%-,,,,so ==
873.37,873.68,Bmr026-c2,%-,,,,it's ==
874.188,874.288,Bmr026-c2,b,,,,yeah .
874.67,875.83,Bmr026-c2,s,,,,one point five or something .
874.75,876.21,Bmr026-c5,qw,1a,,,u- - uh compressed how much are they ?
876.21,876.62,Bmr026-c5,%-,,,,like ==
877.19,877.7,Bmr026-c0,s,1b.2a,,,half a gig .
877.976,878.406,Bmr026-c5,qy^bh^d^rt,2b,,,about half ?
878.39,879.02,Bmr026-c0,s,,,,for all of them .
878.53,878.87,Bmr026-c2,b,,,,yeah .
879.46,879.57,Bmr026-c2,b,,,,yeah .
879.94,880.12,Bmr026-c2,b,,,,yep .
881.58,884.78,Bmr026-c5,s,,,,so we're definitely are storing you know all of those .
885.52,886.21,Bmr026-c5,qw^t1,,,,so there's what ?
886.34,890.11,Bmr026-c5,qy^bs,,,,thirty some gig of just meetings so far ?
888.661,893.381,Bmr026-c1,s,,,,so- - so- - so maybe there's a hundred gig or something .
893.381,893.411,Bmr026-c1,fh.%,,,,or ==
894.687,895.217,Bmr026-c5,b,,,,mm-hmm .
895.067,897.147,Bmr026-c1,s,,,,i mean cuz we - we have the uncompressed around also .
896.556,896.806,Bmr026-c5,b,,,,right .
897.06,897.22,Bmr026-c2,b,,,,yeah .
897.147,897.677,Bmr026-c1,s.%-,,,,so it's like ==
897.346,897.556,Bmr026-c5,b,,,,right .
897.596,899.396,Bmr026-c5,s,,,,well we - we haven't uncompressed all the meetings .
899.396,899.566,Bmr026-c5,fh,,,,but ==
900.79,901.38,Bmr026-c0,s,,,,i would like to .
903.875,904.035,Bmr026-c1,b,,,,yeah .
904.745,907.365,Bmr026-c1,s,,,,well i mean it's - the- - they really are cheap .
907.655,910.685,Bmr026-c1,s,,,,i mean it's just a question of figuring out where they should be and hanging them .
909.78,910.16,Bmr026-c5,b,,,,right .
910.133,910.343,Bmr026-c0,b,,,,yep .
910.685,915.206,Bmr026-c1,s,,,,but - but uh - we could - you know if you want to get four disks get four disks .
915.206,919.196,Bmr026-c1,s,,,,i mean it's - it's small - i mean these things ar- - are just a few hundred dollars .
919.57,919.74,Bmr026-c5,b,,,,yeah .
919.74,924.9,Bmr026-c5,s,,,,well i sent that message out to i guess you and dave asking for - if we could get some disk .
922.511,922.821,Bmr026-c1,b,,,,yeah .
924.9,927.66,Bmr026-c5,s,,,,i s- - i sent this out a - a day ago .
925.467,926.257,Bmr026-c0,qw,,,,and put it where ?
925.799,926.059,Bmr026-c1,b,,,,right .
927.66,932.066,Bmr026-c5,s,,,,but - and dave didn't respond so i don- - i don't know how the whole process works .
932.066,934.926,Bmr026-c5,qy.%--,,,,i mean does he just go out and get them and - if it's o_k and ?==
934.17,934.31,Bmr026-c0,b,,,,yep .
935.81,937.79,Bmr026-c5,s,,,,so i was assuming he was gonna take over that .
937.79,939.82,Bmr026-c5,s,,,,but he's probably too busy given that he's leaving .
939.774,941.814,Bmr026-c1,s^cs,,,,yeah i think you need a direct conversation with him .
941.994,944.934,Bmr026-c1,s^cs:qw,,,,and just say an-e- - just ask him that you know wha- - what should you do .
945.474,947.964,Bmr026-c1,s:qy,,,,and in my answer back was are you sure you just want one .
948.124,955.854,Bmr026-c1,s,,,,so i mean i think that what you want to do is plan ahead a little bit and figure well here's what we pi- - figure on doing for the next few months .
948.473,948.663,Bmr026-c5,b,,,,yeah .
955.252,956.642,Bmr026-c0,s,,,,wa- - a- - i know what they want .
956.842,960.632,Bmr026-c0,s,,,,the sysadmins would prefer to have one external drive per machine .
961.035,961.325,Bmr026-c1,b,,,,yeah .
961.082,963.312,Bmr026-c0,s,,,,so they don't want to stack up external drives .
963.97,966.53,Bmr026-c0,fh|s,,,,um - | and then they want everything else in the machine room .
967.629,967.849,Bmr026-c1,b,,,,right .
968.9,970.46,Bmr026-c0,qw,,,,so the question is where are you gonna hang them ?
971.154,971.694,Bmr026-c5,b,,,,mm-hmm .
972.22,974.46,Bmr026-c5,s,,,,i don't know what the space situation is in the machine room .
974.792,975.042,Bmr026-c0,b,,,,right .
975.718,976.028,Bmr026-c5,%-,,,,so ==
978.038,978.258,Bmr026-c1,b,,,,right .
978.258,981.158,Bmr026-c1,s,,,,so this is a question that's pretty hard to solve without talking to dave .
978.334,978.734,Bmr026-c3,%-,,,,<o_k> th- - the ==
980.32,986.25,Bmr026-c5,s,,,,i think part of the reason why dave can't get the - the new machines up is because he doesn't have room in the machine room right now .
981.218,981.588,Bmr026-c1,s^df.%-,,,,cuz it ==
982.78,983.02,Bmr026-c3,%-,,,,one ==
983.71,983.91,Bmr026-c3,%,,,,mmm .
985.367,985.537,Bmr026-c0,b,,,,yep .
985.79,992.131,Bmr026-c3,s.%--,,,,one - one - on- - one thing to in- - to um - t- - to do when you need to conserve space is ==
986.25,987.62,Bmr026-c5,s,,,,so he has to re-arrange a bunch of stuff .
992.718,997.18,Bmr026-c3,s,,,,i bet there are still some old uh - like nine gig disks uh - around .
997.18,999.66,Bmr026-c3,s,,,,and you can probably consolidate them onto larger disks .
999.66,1001.77,Bmr026-c3,s,,,,and - and you know recover the space .
1001.82,1002.05,Bmr026-c0,b,,,,yep .
1002.68,1002.77,Bmr026-c1,b,,,,yeah .
1002.77,1002.9,Bmr026-c1,fg,,,,no .
1002.9,1005.08,Bmr026-c1,s,,,,i think dave - dave knows all these things of course .
1004.82,1005.09,Bmr026-c3,b,,,,right .
1005.08,1012.27,Bmr026-c1,s,,,,an- - and so he always has a- - a lot of plans of things that he's gonna do to make things better in many ways an- - and runs out of time .
1010.29,1010.75,Bmr026-c3,b,,,,mm-hmm .
1010.79,1015.1,Bmr026-c0,s,,,,but i - i know that generally their first priority has been for backed up disk .
1015.1,1022.6,Bmr026-c0,s,,,,and so i think what he's been concentrating on is uh - the back - the back up system rather than on new disk .
1017.85,1018.2,Bmr026-c3,b,,,,mmm .
1022.07,1022.33,Bmr026-c3,b,,,,mmm .
1022.86,1023.1,Bmr026-c0,fh,,,,so ==
1025.84,1026.14,Bmr026-c1,fg,,,,well .
1026.14,1026.29,Bmr026-c1,s.%--,,,,so ==
1026.25,1026.52,Bmr026-c0,%-,,,,which ==
1026.29,1028.29,Bmr026-c1,s,,,,but this - this is a very specific question for me .
1028.29,1032.22,Bmr026-c1,s,,,,basically we can easily get one to four disks .
1032.22,1034.5,Bmr026-c1,s,,,,i mean you just go out and get four and we've got the money for it .
1034.5,1035.31,Bmr026-c1,s,,,,it's no big deal .
1035.95,1037.77,Bmr026-c1,fh|qo,,,,uh - | but the question is where they go ?
1038.08,1039.28,Bmr026-c1,s,,,,and i don't think we can solve that here .
1039.17,1041.77,Bmr026-c3,s^cs,3a,,,maybe we can put some disks in the - in that back room there .
1039.28,1040.12,Bmr026-c1,s^cs,,,,you just have to ask him .
1042.07,1042.48,Bmr026-c0,s^aa,3b,,small chortles after this,yeah really .
1044.27,1045.11,Bmr026-c1,s.%-,4a,,,attach to ==
1045.66,1046.15,Bmr026-c0,s,,,,popcorn .
1046.56,1047.9,Bmr026-c3,s^2^rt,,,,to the machine that collects the data .
1046.64,1046.91,Bmr026-c1,b,,,,yeah .
1048.14,1050.87,Bmr026-c3,s^rt,5a,,,so then you could at least temporarily store stuff there .
1051.39,1051.8,Bmr026-c3,%-,,,,the only ==
1051.41,1051.67,Bmr026-c5,b.%,,,,hmm .
1051.44,1054.52,Bmr026-c0,s^arp,5b.6a,,,yeah it's just - it's not on the net so it's a little awkward .
1053.85,1054.85,Bmr026-c3,qw^bu,6b.7a,,,what do you mean it's not on the net ?
1055.05,1055.63,Bmr026-c0,s.%--,,,,it's not ==
1055.15,1055.74,Bmr026-c2,s,,,,it's not bad .
1056.28,1060.24,Bmr026-c0,s,7b,,,it's behind lots of fire walls that don't allow any services through except s_s_h .
1058.78,1061.19,Bmr026-c3,qy^bu^d^rt,8a,,,oh because it's - because it's an aciri machine ?
1060.85,1061.11,Bmr026-c0,s^aa,8b.9a,,,yep .
1061.19,1062.3,Bmr026-c3,s^bk,9b,,,oh oh oh .
1061.29,1061.57,Bmr026-c1,b,,,,yeah .
1062.34,1065.02,Bmr026-c0,s,10a,,,and also on the list is to get it into the normal icsi net .
1065.1,1067.54,Bmr026-c0,qh,,,,but who knows when that will happen ?
1067.66,1070.44,Bmr026-c5,s,,,,that might be a good short term solution though .
1068.08,1069.19,Bmr026-c3,s,10b,40=l=a;c.a,,but that can't be that hard .
1069.19,1069.48,Bmr026-c3,fh,,,,i mean ==
1070.02,1077.59,Bmr026-c0,s,,b,,no the - the problem with that apparently is that they don't currently have a wire running to that back room that goes anywhere near one of the icsi routers .
1078.06,1078.55,Bmr026-c3,%-,,,,oh ==
1078.79,1081.4,Bmr026-c0,s,,c,,so they actually have to run a wire somewhere .
1081.84,1082.01,Bmr026-c1,fg,,,,yeah .
1082.87,1086.7,Bmr026-c1,s,11a,,,yeah e- - again you know any one of these things is certainly not a big deal .
1086.7,1093.44,Bmr026-c1,s.%-,,,,if there was a person dedicated to doing it they would happen pretty easily but it's - it's - jus- - every- - ever- - everybody - everybody has a - has ==
1090.78,1092.13,Bmr026-c0,s^arp,11b.12a,,,but dave has to do all of them .
1093.8,1096.34,Bmr026-c1,s^nd,12b,,,well all of us have long lists of different things we're doing .
1097.29,1101.06,Bmr026-c1,s,,,,but at any rate i think that there's a - there's a longer term thing and there's immediate need .
1101.06,1103.17,Bmr026-c1,s^cs.%--,,,,and i think we need a - a conversation with ==
1103.96,1109.49,Bmr026-c1,fh|s^cs.x,,,,uh - | maybe - maybe after - after tea or something you and i can go down and - and talk to him about it .
1110.04,1111.66,Bmr026-c1,s,,,,just say wha- - you know what should we do right now .
1112.3,1113.41,Bmr026-c5,qw^rt,13a,,,how long is david gonna be gone ?
1114.29,1116.32,Bmr026-c1,h|s^rt,13b.14a.15a,,,uh - | eleven days or something .
1116.96,1117.24,Bmr026-c0,s^fe,14b,,,oh my !
1120.67,1120.73,Bmr026-c1,b,,,,yeah .
1120.73,1124.32,Bmr026-c1,s^e,15b,,,basically tomorrow and all of the week after .
1126.56,1127.23,Bmr026-c0,s^rt^tc,,,,and that's all i have .
1128.56,1128.92,Bmr026-c1,fg,,,,um ==
1129.74,1130.12,Bmr026-c1,h,,,,let's see .
1130.12,1135.7,Bmr026-c1,s,,,,the only oth- - thing - other thing i was gonna add was that um - uh - i talked briefly to mari .
1135.78,1143.07,Bmr026-c1,s,,,,and uh - we had both been busy with other things so we haven't really connected that much since the last meeting we had here .
1143.44,1147.78,Bmr026-c1,s,,,,but we agreed that we would have a telephone meeting the friday after next .
