1998.13,2000.74,Bmr014-c8,s^cs^rt,,,{so} {maybe} {you} {don't} give them access to the web interface unless they really need it .
2001.9,2002.47,Bmr014-cB,s.%--,,,well i guess ==
2002.23,2003.59,Bmr014-c8,fg|s^fa,,,so - so - so | i'm sorry .
2002.63,2004.17,Bmr014-cB,b,,,yeah hmm .
2003.59,2006.1,Bmr014-c8,s,,,so - so - so maybe this is a s- - a way out of it .
2006.1,2008.9,Bmr014-c8,s^rt,,,you've provided something that's useful for you to do - handle .
2009.25,2011.81,Bmr014-c8,s,,,and useful for someone else if they need it .
2012.65,2019.24,Bmr014-c8,s^rt,,,but i think the issue of privacy and ease and so forth should be that uh they get access to this if they really need it .
2013.4,2013.58,Bmr014-c4,%-,,,well ==
2019.86,2024.75,Bmr014-c2,s,1a,,so you're saying the - the sequence would be more like first adam goes to the contact lists .
2024.75,2029.6,Bmr014-c2,s,1a+,,contacts them via whatever their preferred method is to see if they want to review the meeting .
2029.82,2030.01,Bmr014-c8,s^aa^rt,1b,,right .
2030.55,2032.55,Bmr014-c2,s,2a,,and then if they don't you're done .
2032.88,2035.66,Bmr014-c2,s,2a+,,if they do then he provides them access to the - the web site .
2035.92,2036.48,Bmr014-c8,%-,,,w- - w- ==
2036,2037.64,Bmr014-c4,s,2b.3a,,well to some extent i have to do that anyway .
2036.93,2038.3,Bmr014-c2,s,2a+,,or a printed-out form .
2037.64,2039.79,Bmr014-c4,s^df,2b+.3a+,,because as i said we have to distribute passwords .
2039.66,2040.17,Bmr014-c8,s.%--,,,there's - there ==
2040.17,2040.56,Bmr014-c8,%-,,,y- ==
2040.66,2040.95,Bmr014-c4,fh,,,so ==
2041.13,2044.23,Bmr014-c8,s,3b.4a,,but you don't necessarily have to distribute passwords is what i'm saying .
2044.83,2045.19,Bmr014-c8,%-,,,so ==
2044.93,2045.43,Bmr014-c4,%-,,,well but ==
2045.98,2046.84,Bmr014-c2,s^e,4b-1,,only if they want it .
2046.41,2048.75,Bmr014-c4,s,4b-2,,what i'm saying is that i can't just email them the password .
2048.75,2049.65,Bmr014-c4,s^df,4b-2+,,because that's not secure .
2049.65,2049.95,Bmr014-c8,s^ar,5b,,no no no .
2049.95,2051.5,Bmr014-c8,s.%--,,,but you aren't necessarily giving them ==
2049.99,2051.66,Bmr014-c4,s,6a,,so they have to call me and ask .
2052.45,2052.83,Bmr014-c8,s^bk,6b,,right .
2053.53,2057.32,Bmr014-c8,s,7a,,but we don't even necessarily need to end up distributing passwords at all .
2054.58,2054.67,Bmr014-c1,b.%,,,{laugh} ?==
2057.75,2058.93,Bmr014-c4,s^nd,7b,,well we do because of privacy .
2058.93,2060.92,Bmr014-c4,s^e,7b+,,we can't just make it openly available on the web .
2060.45,2061.55,Bmr014-c8,s^ar|s^rt,,,no no | you're missing the point .
2060.89,2061.13,Bmr014-cB,b,,,mm-hmm .
